date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:28:47	18468/18468	---M-Z	200	added ('OK')	text/css	date:Tue,%2013%20Mar%202018%2014:48:42%20GMT	https://metodogdf.com.br/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.6.5	C:/Users/Paulo/Desktop/site%20emagrecimento/emagrecimento/metodogdf.com.br/wp-content/plugins/elementor/assets/lib/animations/animations.min3ab2.css	(from https://metodogdf.com.br/__trashed-2/?ref=W95917015B)
14:28:47	11948/11948	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2008%20Jul%202022%2021:35:59%20GMT	https://metodogdf.com.br/wp-content/plugins/ewww-image-optimizer/includes/lazysizes.min.js?ver=660.0	C:/Users/Paulo/Desktop/site%20emagrecimento/emagrecimento/metodogdf.com.br/wp-content/plugins/ewww-image-optimizer/includes/lazysizes.min5a53.js	(from https://metodogdf.com.br/__trashed-2/?ref=W95917015B)
14:28:47	1680/1680	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2021%20Mar%202023%2012:58:29%20GMT	https://metodogdf.com.br/wp-content/plugins/hurrytimer/assets/js/cookie.min.js?ver=3.14.1	C:/Users/Paulo/Desktop/site%20emagrecimento/emagrecimento/metodogdf.com.br/wp-content/plugins/hurrytimer/assets/js/cookie.mina1c3.js	(from https://metodogdf.com.br/__trashed-2/?ref=W95917015B)
14:28:48	5339/5339	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2021%20Mar%202023%2012:58:29%20GMT	https://metodogdf.com.br/wp-content/plugins/hurrytimer/assets/js/jquery.countdown.min.js?ver=2.2.0	C:/Users/Paulo/Desktop/site%20emagrecimento/emagrecimento/metodogdf.com.br/wp-content/plugins/hurrytimer/assets/js/jquery.countdown.min3601.js	(from https://metodogdf.com.br/__trashed-2/?ref=W95917015B)
14:28:48	28615/28615	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2021%20Mar%202023%2012:58:29%20GMT	https://metodogdf.com.br/wp-content/plugins/hurrytimer/assets/js/hurrytimer.js?ver=2.7.3	C:/Users/Paulo/Desktop/site%20emagrecimento/emagrecimento/metodogdf.com.br/wp-content/plugins/hurrytimer/assets/js/hurrytimerde39.js	(from https://metodogdf.com.br/__trashed-2/?ref=W95917015B)
14:28:48	3113/3113	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2030%20Jun%202021%2009:02:12%20GMT	https://metodogdf.com.br/wp-content/themes/hello-elementor/assets/js/hello-frontend.min.js?ver=1.0.0	C:/Users/Paulo/Desktop/site%20emagrecimento/emagrecimento/metodogdf.com.br/wp-content/themes/hello-elementor/assets/js/hello-frontend.min8a54.js	(from https://metodogdf.com.br/__trashed-2/?ref=W95917015B)
14:28:48	14624/14624	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2005%20Jul%202022%2021:03:25%20GMT	https://metodogdf.com.br/wp-content/plugins/happy-elementor-addons/assets/js/happy-addons.min.js?ver=2.24.0	C:/Users/Paulo/Desktop/site%20emagrecimento/emagrecimento/metodogdf.com.br/wp-content/plugins/happy-elementor-addons/assets/js/happy-addons.mindae4.js	(from https://metodogdf.com.br/__trashed-2/?ref=W95917015B)
14:28:48	46204/46204	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2005%20Jul%202022%2021:04:06%20GMT	https://metodogdf.com.br/wp-content/plugins/happy-elementor-addons-pro/assets/js/happy-addons-pro.js?ver=1.17.0	C:/Users/Paulo/Desktop/site%20emagrecimento/emagrecimento/metodogdf.com.br/wp-content/plugins/happy-elementor-addons-pro/assets/js/happy-addons-pro2c75.js	(from https://metodogdf.com.br/__trashed-2/?ref=W95917015B)
14:28:49	5536/5536	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2005%20Jul%202022%2021:01:38%20GMT	https://metodogdf.com.br/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.2.2	C:/Users/Paulo/Desktop/site%20emagrecimento/emagrecimento/metodogdf.com.br/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.minee9a.js	(from https://metodogdf.com.br/__trashed-2/?ref=W95917015B)
14:28:49	4960/4960	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Apr%202022%2016:19:32%20GMT	https://metodogdf.com.br/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.6.5	C:/Users/Paulo/Desktop/site%20emagrecimento/emagrecimento/metodogdf.com.br/wp-content/plugins/elementor/assets/js/webpack.runtime.min3ab2.js	(from https://metodogdf.com.br/__trashed-2/?ref=W95917015B)
14:28:49	14277/14277	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Apr%202022%2016:19:32%20GMT	https://metodogdf.com.br/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.6.5	C:/Users/Paulo/Desktop/site%20emagrecimento/emagrecimento/metodogdf.com.br/wp-content/plugins/elementor/assets/js/frontend-modules.min3ab2.js	(from https://metodogdf.com.br/__trashed-2/?ref=W95917015B)
14:28:49	6595/6595	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2005%20Jul%202022%2021:01:38%20GMT	https://metodogdf.com.br/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.2.2	C:/Users/Paulo/Desktop/site%20emagrecimento/emagrecimento/metodogdf.com.br/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.minee9a.js	(from https://metodogdf.com.br/__trashed-2/?ref=W95917015B)
14:28:50	57125/57125	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2005%20Jul%202022%2021:01:38%20GMT	https://metodogdf.com.br/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.2.2	C:/Users/Paulo/Desktop/site%20emagrecimento/emagrecimento/metodogdf.com.br/wp-content/plugins/elementor-pro/assets/js/frontend.minee9a.js	(from https://metodogdf.com.br/__trashed-2/?ref=W95917015B)
14:28:50	12198/12198	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2011%20Jan%202017%2018:35:32%20GMT	https://metodogdf.com.br/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Users/Paulo/Desktop/site%20emagrecimento/emagrecimento/metodogdf.com.br/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://metodogdf.com.br/__trashed-2/?ref=W95917015B)
14:28:50	21464/21464	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2017%20Jul%202024%2011:58:04%20GMT	https://metodogdf.com.br/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/Users/Paulo/Desktop/site%20emagrecimento/emagrecimento/metodogdf.com.br/wp-includes/js/jquery/ui/core.minb37e.js	(from https://metodogdf.com.br/__trashed-2/?ref=W95917015B)
14:28:50	37741/37741	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Apr%202022%2016:19:32%20GMT	https://metodogdf.com.br/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.6.5	C:/Users/Paulo/Desktop/site%20emagrecimento/emagrecimento/metodogdf.com.br/wp-content/plugins/elementor/assets/js/frontend.min3ab2.js	(from https://metodogdf.com.br/__trashed-2/?ref=W95917015B)
14:28:51	51212/51212	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2005%20Jul%202022%2021:01:38%20GMT	https://metodogdf.com.br/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.2.2	C:/Users/Paulo/Desktop/site%20emagrecimento/emagrecimento/metodogdf.com.br/wp-content/plugins/elementor-pro/assets/js/elements-handlers.minee9a.js	(from https://metodogdf.com.br/__trashed-2/?ref=W95917015B)
14:28:52	67304/67304	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Jul%202022%2001:36:06%20GMT	https://metodogdf.com.br/wp-content/uploads/2022/07/fundo-1.jpg	C:/Users/Paulo/Desktop/site%20emagrecimento/emagrecimento/metodogdf.com.br/wp-content/uploads/2022/07/fundo-1.jpg	(from https://metodogdf.com.br/wp-content/uploads/elementor/css/post-5132.css?ver=1733335802)
14:28:52	111676/111676	---M--	200	added ('OK')	font/woff2	date:Tue,%2005%20Jul%202022%2021:03:25%20GMT	https://metodogdf.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff2	C:/Users/Paulo/Desktop/site%20emagrecimento/emagrecimento/metodogdf.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff2	(from https://metodogdf.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=2.24.0)
14:28:52	260704/260704	---M--	200	added ('OK')	font/woff	date:Tue,%2005%20Jul%202022%2021:03:25%20GMT	https://metodogdf.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff	C:/Users/Paulo/Desktop/site%20emagrecimento/emagrecimento/metodogdf.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff	(from https://metodogdf.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=2.24.0)
14:28:53	678618/678618	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2005%20Jul%202022%2021:03:25%20GMT	https://metodogdf.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.svg	C:/Users/Paulo/Desktop/site%20emagrecimento/emagrecimento/metodogdf.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.svg	(from https://metodogdf.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=2.24.0)
14:28:53	662/662	---M--	200	added ('OK')	image/png	date:Thu,%2026%20May%202022%2011:51:58%20GMT	https://metodogdf.com.br/wp-content/plugins/wp-rocket/assets/img/youtube.png	C:/Users/Paulo/Desktop/site%20emagrecimento/emagrecimento/metodogdf.com.br/wp-content/plugins/wp-rocket/assets/img/youtube.png	(from https://metodogdf.com.br/__trashed-2/)
14:28:53	7890/7890	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2026%20May%202022%2011:51:58%20GMT	https://metodogdf.com.br/wp-content/plugins/wp-rocket/assets/js/lazyload/16.1/lazyload.min.js	C:/Users/Paulo/Desktop/site%20emagrecimento/emagrecimento/metodogdf.com.br/wp-content/plugins/wp-rocket/assets/js/lazyload/16.1/lazyload.min.js	(from https://metodogdf.com.br/__trashed-2/)
14:28:53	328309/328309	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2015%20Jan%202025%2012:15:07%20GMT	https://metodogdf.com.br/wp-content/cache/min/1/b177fc76ea5f62afffb65227e6b45316.js	C:/Users/Paulo/Desktop/site%20emagrecimento/emagrecimento/metodogdf.com.br/wp-content/cache/min/1/b177fc76ea5f62afffb65227e6b45316.js	(from https://metodogdf.com.br/__trashed-2/)
14:28:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Jan%202025%2017:28:57%20GMT	https://metodogdf.com.br/__trashed-2/a	C:/Users/Paulo/Desktop/site%20emagrecimento/emagrecimento/metodogdf.com.br/__trashed-2/a	(from https://connect.facebook.net/en_US/fbevents.js)
14:28:54	39312/39312	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Jan%202025%2017:28:57%20GMT	https://metodogdf.com.br/__trashed-2/POST	C:/Users/Paulo/Desktop/site%20emagrecimento/emagrecimento/metodogdf.com.br/__trashed-2/POST	(from https://connect.facebook.net/en_US/fbevents.js)
14:28:54	39312/39312	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Jan%202025%2017:28:58%20GMT	https://metodogdf.com.br/__trashed-2/b.resolvedLink	C:/Users/Paulo/Desktop/site%20emagrecimento/emagrecimento/metodogdf.com.br/__trashed-2/b.resolvedLink	(from https://connect.facebook.net/en_US/fbevents.js)
14:28:55	39312/39312	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Jan%202025%2017:28:58%20GMT	https://metodogdf.com.br/__trashed-2/schema.org/	C:/Users/Paulo/Desktop/site%20emagrecimento/emagrecimento/metodogdf.com.br/__trashed-2/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
14:28:55	39312/39312	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Jan%202025%2017:28:58%20GMT	https://metodogdf.com.br/signals/iwl.js	C:/Users/Paulo/Desktop/site%20emagrecimento/emagrecimento/metodogdf.com.br/signals/iwl.js	(from https://connect.facebook.net/en_US/fbevents.js)
